,index,A2P,A2V,A1P,A1V,B1P,B1V,B2P,B2V,Cash,Inventory,Position,Action,Order ID,Price,Volume,Type,Direction
21436,456463,1577900,99,1577800,100,1577500,200,1577400,100,998329868.290002,1010668.0,{},Limit Order,324039737,1577600,100,1,1
21437,456489,1577900,200,1577800,102,1577600,200,1577500,200,998314092.290002,1010768.0,{},Limit Order,324058465,1577700,100,1,1
21438,456509,1578000,100,1577900,200,1577700,200,1577600,100,998314092.290002,1010768.0,"{324058465: (1577700, 100, 0, 0.0)}",Cancel Order,324058465,1577700,100,3,1
21439,456512,1578000,100,1577900,299,1577700,200,1577600,100,998314092.290002,1010768.0,{},Limit Order,324072265,1577700,100,1,1
21440,456515,1578000,100,1577900,200,1577700,200,1577600,100,998314092.290002,1010768.0,"{324072265: (1577700, 100, 100, 0.5)}",Cancel Order,324072265,1577700,100,3,1
21441,456554,1578300,200,1578200,299,1577600,300,1577500,200,998314092.290002,1010768.0,{},Limit Order,324087305,1577900,159,1,1
21442,456557,1578300,200,1578200,100,1577900,159,1577600,300,998314092.290002,1010768.0,"{324087305: (1577900, 159, 0, 0.0)}",Cancel Order,324087305,1577900,159,3,1
21443,456565,1578300,100,1578200,200,1577700,200,1577600,200,998314092.290002,1010768.0,{},Limit Order,324105241,1578000,100,1,1
21444,456600,1578600,100,1578500,250,1578000,200,1577900,100,998314092.290002,1010768.0,{},No action,,,,,
21445,456606,1578500,150,1578400,200,1578200,100,1578000,200,998314092.290002,1010768.0,{},Limit Order,324143669,1578200,100,1,1
21446,456625,1578600,100,1578500,101,1578300,200,1578200,100,998314092.290002,1010768.0,"{324143669: (1578200, 100, 0, 0.0)}",Limit Order,324152061,1578300,100,1,1
21447,456641,1578500,100,1578400,100,1578300,172,1578200,100,998314092.290002,1010768.0,"{324143669: (1578200, 100, 0, 0.0), 324152061: (1578300, 100, 72, 0.4186046511627907)}",No action,,,,,
21448,456661,1578800,200,1578700,200,1578500,192,1578300,100,998314092.290002,1010768.0,"{324152061: (1578300, 100, 0, 0.0)}",Limit Order,324207873,1578400,100,1,1
21449,456665,1578900,100,1578800,200,1578600,100,1578500,172,998314092.290002,1010768.0,{},Market Order,324219041,1578600,4,4,1
21450,456732,1579200,300,1579100,100,1579000,259,1578800,200,998314723.730002,1010764.0,{},Limit Order,324267817,1578900,72,1,1
21451,456763,1579300,106,1579200,190,1579000,330,1578900,72,998314723.730002,1010764.0,"{324267817: (1578900, 72, 0, 0.0)}",Cancel Order,324267817,1578900,72,3,1
21452,456805,1579500,100,1579400,200,1579000,200,1578900,100,998314723.730002,1010764.0,{},No action,,,,,
21453,456878,1579900,100,1579800,100,1579400,200,1579200,200,998314723.730002,1010764.0,{},No action,,,,,
21454,456903,1579900,100,1579800,100,1579400,300,1579200,399,998314723.730002,1010764.0,{},No action,,,,,
21455,456922,1579800,45,1579700,100,1579500,300,1579400,200,998314723.730002,1010764.0,{},Limit Order,324486025,1579600,100,1,1
21456,456925,1580000,400,1579800,45,1579600,200,1579500,300,998314723.730002,1010764.0,"{324486025: (1579600, 100, 0, 0.0)}",Cancel Order,324486025,1579600,100,3,1
21457,457022,1580400,201,1580300,100,1579800,200,1579700,330,998314723.730002,1010764.0,{},Limit Order,324584021,1579800,100,1,1
21458,457031,1580400,201,1580300,100,1579800,400,1579700,330,998314723.730002,1010764.0,"{324584021: (1579800, 100, 200, 0.5)}",Cancel Order,324584021,1579800,100,3,1
21459,457054,1580300,100,1580200,100,1579800,400,1579700,230,998314723.730002,1010764.0,{},No action,,,,,
21460,457069,1580200,200,1580100,300,1579700,230,1579600,300,998314723.730002,1010764.0,{},Limit Order,324640973,1579900,100,1,1
21461,457106,1580000,200,1579900,98,1579700,200,1579600,130,998298924.730002,1010864.0,{},Market Order,324664957,1579900,10,4,-1
21462,457120,1580000,200,1579900,100,1579700,200,1579600,100,998297344.8300021,1010874.0,{},Market Order,324689745,1579900,100,4,-1
21463,457138,1580200,300,1580100,200,1579700,200,1579600,100,998281545.8300021,1010974.0,{},No action,,,,,
21464,457161,1580100,200,1580000,200,1579900,25,1579700,300,998281545.8300021,1010974.0,{},Market Order,324719773,1579900,10,4,1
21465,457188,1580200,100,1580100,300,1579800,100,1579700,400,998283125.730002,1010964.0,{},Limit Order,324750025,1580200,100,1,-1
21466,457203,1580100,300,1580000,100,1579800,200,1579700,700,998283125.730002,1010964.0,{},Market Order,324761269,1579800,100,4,1
21467,457255,1579900,224,1579800,100,1579500,200,1579400,130,998298923.730002,1010864.0,{},Limit Order,324791585,1579400,100,1,1
21468,457273,1580100,306,1580000,231,1579600,200,1579500,100,998298923.730002,1010864.0,{},Limit Order,324813197,1579700,100,1,1
21469,457276,1580100,306,1580000,200,1579700,200,1579600,200,998298923.730002,1010864.0,"{324813197: (1579700, 100, 0, 0.0)}",Cancel Order,324813197,1579700,100,3,1
21470,457285,1580000,100,1579900,104,1579600,200,1579500,200,998298923.730002,1010864.0,{},Limit Order,324819509,1579900,1,1,-1
21471,457294,1580000,100,1579900,1,1579600,200,1579500,200,998298923.730002,1010864.0,"{324819509: (1579900, 1, 0, 0.0)}",No action,,,,,
21472,457305,1580100,201,1580000,100,1579700,100,1579600,200,998299081.720002,1010863.0,{},No action,,,,,
21473,457308,1580100,201,1580000,100,1579600,100,1579500,400,998299081.720002,1010863.0,{},Limit Order,324855969,1579700,200,1,1
21474,457340,1580300,296,1580200,100,1580000,300,1579700,300,998299081.720002,1010863.0,{},Limit Order,324879893,1580000,100,1,1
21475,457343,1580300,195,1580200,100,1580000,400,1579700,300,998299081.720002,1010863.0,"{324879893: (1580000, 100, 300, 0.75)}",Cancel Order,324879893,1580000,100,3,1
21476,457357,1580200,501,1580100,200,1579700,300,1579600,436,998299081.720002,1010863.0,{},No action,,,,,
21477,457389,1579800,100,1579700,200,1579500,100,1579400,200,998299081.720002,1010863.0,{},Limit Order,324934801,1579800,100,1,-1
21478,457440,1579700,100,1579600,300,1579200,100,1579000,300,998299081.720002,1010863.0,{},Limit Order,324952737,1579600,200,1,-1
21479,457444,1579700,100,1579600,400,1579300,200,1579200,100,998299081.720002,1010863.0,"{324952737: (1579600, 200, 200, 0.5)}",Limit Order,324966289,1579300,100,1,1
21480,457459,1579700,100,1579600,300,1579400,300,1579300,100,998299081.720002,1010863.0,"{324952737: (1579600, 200, 0, 0.0), 324966289: (1579300, 100, 0, 0.0)}",No action,,,,,
21481,457487,1579900,100,1579800,201,1579500,200,1579400,300,998330673.720002,1010663.0,{},No action,,,,,
21482,457514,1580200,300,1580000,346,1579800,100,1579700,200,998330673.720002,1010663.0,{},Limit Order,325011401,1580200,10,1,-1
21483,457526,1580000,345,1579900,100,1579700,200,1579500,300,998330673.720002,1010663.0,{},No action,,,,,
21484,457568,1580200,300,1580000,248,1579700,100,1579600,200,998330673.720002,1010663.0,{},Limit Order,325042845,1579700,100,1,1
21485,457570,1580200,300,1580000,148,1579700,200,1579600,200,998330673.720002,1010663.0,"{325042845: (1579700, 100, 100, 0.5)}",Cancel Order,325042845,1579700,100,3,1
21486,457576,1580200,300,1580000,348,1579800,100,1579700,100,998330673.720002,1010663.0,{},Limit Order,325053869,1579800,100,1,1
21487,457602,1580000,148,1579900,100,1579700,100,1579500,200,998314875.720002,1010763.0,{},Limit Order,325067637,1580000,100,1,-1
21488,457632,1579800,100,1579700,200,1579500,100,1579400,200,998314875.720002,1010763.0,{},No action,,,,,
21489,457662,1580000,620,1579900,100,1579600,500,1579400,100,998314875.720002,1010763.0,{},Market Order,325093781,1579600,100,4,1
21490,457681,1580100,106,1580000,448,1579700,299,1579600,400,998330671.720002,1010663.0,{},No action,,,,,
21491,457705,1580000,348,1579800,100,1579700,200,1579600,500,998330671.720002,1010663.0,{},Limit Order,325132637,1580000,100,1,-1
21492,457719,1580000,648,1579800,300,1579600,400,1579400,100,998330671.720002,1010663.0,"{325132637: (1580000, 100, 148, 0.22839506172839505)}",No action,,,,,
21493,457726,1580000,448,1579800,200,1579600,400,1579400,100,998330671.720002,1010663.0,"{325132637: (1580000, 100, 148, 0.33035714285714285)}",Cancel Order,325132637,1580000,100,3,-1
21494,457735,1580000,448,1579800,300,1579600,400,1579400,100,998330671.720002,1010663.0,{},Limit Order,325162673,1580000,50,1,-1
21495,457742,1579800,100,1579700,200,1579600,400,1579400,100,998330671.720002,1010663.0,{},Market Order,325090757,1579600,300,4,1
21496,457787,1579600,100,1579500,100,1579200,300,1579100,100,998378059.720002,1010363.0,{},Limit Order,325182833,1579600,100,1,-1
21497,457830,1579800,200,1579700,200,1579300,100,1579200,200,998378059.720002,1010363.0,{},No action,,,,,
21498,457840,1579800,400,1579700,200,1579400,100,1579300,200,998378059.720002,1010363.0,{},Limit Order,325216329,1579700,100,1,-1
21499,457842,1579700,300,1579600,100,1579400,100,1579300,200,998378059.720002,1010363.0,"{325216329: (1579700, 100, 200, 0.6666666666666666)}",Cancel Order,325216329,1579700,100,3,-1
21500,457847,1579800,400,1579700,300,1579400,100,1579300,200,998378059.720002,1010363.0,{},Limit Order,325222961,1579500,7,1,1
21501,457856,1579700,200,1579600,500,1579500,107,1579400,200,998378059.720002,1010363.0,"{325222961: (1579500, 7, 0, 0.0)}",No action,,,,,
21502,457919,1579700,300,1579600,100,1579200,200,1579100,100,998376954.0700021,1010370.0,{},No action,,,,,
21503,457920,1579700,200,1579600,100,1579200,200,1579100,100,998376954.0700021,1010370.0,{},Limit Order,325257645,1579200,100,1,1
21504,457924,1579700,200,1579600,100,1579300,300,1579200,300,998376954.0700021,1010370.0,"{325257645: (1579200, 100, 200, 0.6666666666666666)}",Limit Order,325264589,1579300,100,1,1
21505,457964,1580000,358,1579800,310,1579600,200,1579500,200,998376954.0700021,1010370.0,{},Limit Order,325283453,1580000,53,1,-1
21506,457965,1580000,411,1579800,310,1579600,200,1579500,200,998376954.0700021,1010370.0,"{325283453: (1580000, 53, 358, 0.8710462287104623)}",No action,,,,,
21507,457967,1580000,411,1579800,310,1579600,200,1579500,200,998376954.0700021,1010370.0,"{325283453: (1580000, 53, 358, 0.8710462287104623)}",Limit Order,325298841,1580000,3,1,-1
21508,458022,1579700,500,1579600,200,1579300,300,1579200,300,998376954.0700021,1010370.0,{},No action,,,,,
21509,458053,1579800,200,1579700,110,1579500,100,1579400,400,998376954.0700021,1010370.0,{},No action,,,,,
21510,458068,1580000,414,1579800,400,1579700,200,1579600,100,998376954.0700021,1010370.0,{},Limit Order,325345225,1579800,100,1,-1
21511,458097,1580000,414,1579800,600,1579500,200,1579400,200,998376954.0700021,1010370.0,"{325345225: (1579800, 100, 200, 0.3333333333333333)}",No action,,,,,
21512,458124,1580100,206,1580000,314,1579800,100,1579700,200,998392752.0700021,1010270.0,{},Limit Order,325369037,1580100,10,1,-1
21513,458145,1580000,261,1579900,300,1579800,200,1579700,100,998392752.0700021,1010270.0,{},Limit Order,325384841,1579800,100,1,1
21514,458147,1580000,261,1579900,300,1579800,400,1579700,100,998392752.0700021,1010270.0,"{325384841: (1579800, 100, 200, 0.5)}",Market Order,325377529,1579800,100,4,1
21515,458183,1579800,201,1579700,300,1579500,300,1579400,100,998392752.0700021,1010270.0,{},Limit Order,325407069,1579600,100,1,1
